ind,code
軟體服務-應用/系統軟體設計開發,6214
軟體服務-應用/系統軟體設計開發,6221
軟體服務-應用/系統軟體設計開發,6277
軟體服務-應用/系統軟體設計開發,6462
軟體服務-應用/系統軟體設計開發,6516
軟體服務-應用/系統軟體設計開發,6590
軟體服務-應用/系統軟體設計開發,6752
軟體服務-應用/系統軟體設計開發,6811
軟體服務-應用/系統軟體設計開發,6870
軟體服務-應用/系統軟體設計開發,6874
軟體服務-應用/系統軟體設計開發,6906
軟體服務-應用/系統軟體設計開發,8099
軟體服務-應用/系統軟體設計開發,8284
軟體服務-系統整合服務,2352
軟體服務-系統整合服務,2360
軟體服務-系統整合服務,2371
軟體服務-系統整合服務,2427
軟體服務-系統整合服務,2453
軟體服務-系統整合服務,2468
軟體服務-系統整合服務,2480
軟體服務-系統整合服務,3021
軟體服務-系統整合服務,3029
軟體服務-系統整合服務,3057
軟體服務-系統整合服務,3130
軟體服務-系統整合服務,3147
軟體服務-系統整合服務,3570
軟體服務-系統整合服務,4160
軟體服務-系統整合服務,5201
軟體服務-系統整合服務,5202
軟體服務-系統整合服務,5206
軟體服務-系統整合服務,5209
軟體服務-系統整合服務,5210
軟體服務-系統整合服務,5212
軟體服務-系統整合服務,5310
軟體服務-系統整合服務,5403
軟體服務-系統整合服務,5410
軟體服務-系統整合服務,5493
軟體服務-系統整合服務,6112
軟體服務-系統整合服務,6123
軟體服務-系統整合服務,6140
軟體服務-系統整合服務,6148
軟體服務-系統整合服務,6163
軟體服務-系統整合服務,6183
軟體服務-系統整合服務,6214
軟體服務-系統整合服務,6218
軟體服務-系統整合服務,6221
軟體服務-系統整合服務,6277
軟體服務-系統整合服務,6486
軟體服務-系統整合服務,6516
軟體服務-系統整合服務,6590
軟體服務-系統整合服務,6690
軟體服務-系統整合服務,6697
軟體服務-系統整合服務,6751
軟體服務-系統整合服務,6791
軟體服務-系統整合服務,6811
軟體服務-系統整合服務,6870
軟體服務-系統整合服務,6874
軟體服務-系統整合服務,8099
軟體服務-系統整合服務,8284
軟體服務-系統整合服務,8416
軟體服務-資料處理服務,2371
軟體服務-資料處理服務,2427
軟體服務-資料處理服務,2453
軟體服務-資料處理服務,2468
軟體服務-資料處理服務,4160
軟體服務-資料處理服務,5493
軟體服務-資料處理服務,6112
軟體服務-資料處理服務,6183
軟體服務-資料處理服務,6214
軟體服務-資料處理服務,6593
軟體服務-資料處理服務,6811
軟體服務-資料處理服務,6874
軟體服務-資料處理服務,6906
軟體服務-資料處理服務,8099
軟體服務-通路經銷,2371
軟體服務-通路經銷,2427
軟體服務-通路經銷,2453
軟體服務-通路經銷,2468
軟體服務-通路經銷,3029
軟體服務-通路經銷,3147
軟體服務-通路經銷,5202
軟體服務-通路經銷,5493
軟體服務-通路經銷,6112
軟體服務-通路經銷,6123
軟體服務-通路經銷,6140
軟體服務-通路經銷,6154
軟體服務-通路經銷,6214
軟體服務-通路經銷,6221
軟體服務-通路經銷,6811
軟體服務-通路經銷,6874
軟體服務-通路經銷,8099
通信網路-主/被動元件,2459
通信網路-主/被動元件,2466
通信網路-主/被動元件,2476
通信網路-主/被動元件,2478
通信網路-主/被動元件,3026
通信網路-主/被動元件,3081
通信網路-主/被動元件,3152
通信網路-主/被動元件,3221
通信網路-主/被動元件,3234
通信網路-主/被動元件,3450
通信網路-主/被動元件,3491
通信網路-主/被動元件,3710
通信網路-主/被動元件,4908
通信網路-主/被動元件,4979
通信網路-主/被動元件,6204
通信網路-主/被動元件,6284
通信網路-主/被動元件,6470
通信網路-主/被動元件,6514
通信網路-主/被動元件,6530
通信網路-主/被動元件,6792
通信網路-主/被動元件,8011
通信網路-光通訊設備(如光纖電纜、光傳輸設備),1608
通信網路-光通訊設備(如光纖電纜、光傳輸設備),1618
通信網路-光通訊設備(如光纖電纜、光傳輸設備),2308
通信網路-光通訊設備(如光纖電纜、光傳輸設備),2321
通信網路-光通訊設備(如光纖電纜、光傳輸設備),2352
通信網路-光通訊設備(如光纖電纜、光傳輸設備),2413
通信網路-光通訊設備(如光纖電纜、光傳輸設備),2483
通信網路-光通訊設備(如光纖電纜、光傳輸設備),2485
通信網路-光通訊設備(如光纖電纜、光傳輸設備),3027
通信網路-光通訊設備(如光纖電纜、光傳輸設備),3163
通信網路-光通訊設備(如光纖電纜、光傳輸設備),3234
通信網路-光通訊設備(如光纖電纜、光傳輸設備),3363
通信網路-光通訊設備(如光纖電纜、光傳輸設備),3669
通信網路-光通訊設備(如光纖電纜、光傳輸設備),3704
通信網路-光通訊設備(如光纖電纜、光傳輸設備),4903
通信網路-光通訊設備(如光纖電纜、光傳輸設備),4905
通信網路-光通訊設備(如光纖電纜、光傳輸設備),4977
通信網路-光通訊設備(如光纖電纜、光傳輸設備),6143
通信網路-光通訊設備(如光纖電纜、光傳輸設備),6163
通信網路-光通訊設備(如光纖電纜、光傳輸設備),6263
通信網路-光通訊設備(如光纖電纜、光傳輸設備),6277
通信網路-光通訊設備(如光纖電纜、光傳輸設備),6442
通信網路-光通訊設備(如光纖電纜、光傳輸設備),6470
通信網路-光通訊設備(如光纖電纜、光傳輸設備),6486
通信網路-光通訊設備(如光纖電纜、光傳輸設備),6512
通信網路-光通訊設備(如光纖電纜、光傳輸設備),8011
通信網路-光通訊設備(如光纖電纜、光傳輸設備),8034
通信網路-光通訊設備(如光纖電纜、光傳輸設備),8048
通信網路-光通訊設備(如光纖電纜、光傳輸設備),8089
通信網路-其他零組件,2459
通信網路-其他零組件,3058
通信網路-其他零組件,3138
通信網路-其他零組件,3388
通信網路-其他零組件,3665
通信網路-其他零組件,4545
通信網路-其他零組件,5460
通信網路-其他零組件,6275
通信網路-其他零組件,6426
通信網路-其他零組件,6470
通信網路-其他零組件,6546
通信網路-其他零組件,6588
通信網路-其他零組件,6743
通信網路-其他零組件,6792
通信網路-其他零組件,6967
通信網路-其他零組件,8109
通信網路-其他零組件,8171
通信網路-印刷電路板,4909
通信網路-印刷電路板,5439
通信網路-印刷電路板,6213
通信網路-印刷電路板,6470
通信網路-塑膠/金屬機殼,1336
通信網路-塑膠/金屬機殼,2459
通信網路-塑膠/金屬機殼,2476
通信網路-塑膠/金屬機殼,3095
通信網路-塑膠/金屬機殼,3290
通信網路-塑膠/金屬機殼,3294
通信網路-塑膠/金屬機殼,3607
通信網路-塑膠/金屬機殼,5284
通信網路-塑膠/金屬機殼,5457
通信網路-塑膠/金屬機殼,5460
通信網路-塑膠/金屬機殼,6470
通信網路-塑膠/金屬機殼,8240
通信網路-微處理器,6470
通信網路-微處理器,8096
通信網路-有線通訊設備(如電話機、傳真機),1614
通信網路-有線通訊設備(如電話機、傳真機),2321
通信網路-有線通訊設備(如電話機、傳真機),2371
通信網路-有線通訊設備(如電話機、傳真機),2483
通信網路-有線通訊設備(如電話機、傳真機),3558
通信網路-有線通訊設備(如電話機、傳真機),3704
通信網路-有線通訊設備(如電話機、傳真機),5353
通信網路-有線通訊設備(如電話機、傳真機),6140
通信網路-有線通訊設備(如電話機、傳真機),6263
通信網路-有線通訊設備(如電話機、傳真機),6470
通信網路-有線通訊設備(如電話機、傳真機),8034
通信網路-有線通訊設備(如電話機、傳真機),8099
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2301
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2308
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2312
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2314
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2317
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2321
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2324
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2352
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2357
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2424
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2439
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2450
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2483
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2485
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2498
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),3027
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),3062
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),3152
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),3306
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),3419
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),3466
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),3491
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),3499
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),3541
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),3632
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),3684
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),3704
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),3706
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),4904
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),4938
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),5348
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),5353
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),5356
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),6109
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),6143
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),6152
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),6163
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),6263
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),6285
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),6417
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),6465
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),6470
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),6486
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),6512
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),6514
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),6792
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),8048
通信網路-無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),8101
通信網路-網路IC,2459
通信網路-網路IC,3169
通信網路-網路IC,6470
通信網路-網路IC,8096
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2301
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2308
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2317
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2324
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2332
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2345
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2352
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2357
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2371
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2397
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2419
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2483
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2485
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3002
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3025
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3027
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3047
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3062
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3152
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3380
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3419
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3447
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3558
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3564
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3596
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3664
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3672
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3694
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3704
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),4905
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),4906
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),4909
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),4938
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),5353
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),5388
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),5457
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6140
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6142
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6143
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6152
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6163
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6172
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6216
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6218
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6241
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6245
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6263
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6277
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6285
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6416
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6470
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6486
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6512
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6561
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6674
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),8034
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),8048
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),8059
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),8089
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),8097
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),8099
通信網路-網路設備(如數據機、網路卡、閘道器、路由器、網路電話),8176
通信網路-線材,1615
通信網路-線材,1617
通信網路-線材,1618
通信網路-線材,2392
通信網路-線材,2459
通信網路-線材,3011
通信網路-線材,3023
通信網路-線材,3388
通信網路-線材,3665
通信網路-線材,5457
通信網路-線材,6190
通信網路-線材,6192
通信網路-線材,6205
通信網路-線材,6220
通信網路-線材,6470
通信網路-線材,6913
通信網路-線材,8011
通信網路-記憶體,2344
通信網路-記憶體,2408
通信網路-記憶體,3260
通信網路-記憶體,4973
通信網路-記憶體,6470
通信網路-記憶體,8084
通信網路-記憶體,8088
通信網路-記憶體,8096
通信網路-電信服務業,2412
通信網路-電信服務業,3045
通信網路-電信服務業,3682
通信網路-電信服務業,4904
通信網路-電信服務業,6136
通信網路-電信服務業,6170
通信網路-電信服務業,6470
造紙-家庭用紙,1904
造紙-家庭用紙,1907
造紙-家庭用紙,6790
造紙-工業用紙,1903
造紙-工業用紙,1904
造紙-工業用紙,1907
造紙-工業用紙,6509
造紙-文化用紙,1904
造紙-文化用紙,1905
造紙-文化用紙,1907
造紙-文化用紙,6509
造紙-紙器及紙類製造印刷、加工,1904
造紙-紙器及紙類製造印刷、加工,1907
造紙-紙漿、紙類原料,1904
造紙-紙漿、紙類原料,1905
造紙-紙漿、紙類原料,1909
造紙-紙漿、紙類原料,6790
造紙-銷售、進出口業務,1904
造紙-銷售、進出口業務,1905
造紙-銷售、進出口業務,1906
造紙-銷售、進出口業務,1907
造紙-銷售、進出口業務,6790
連接器-塑膠材料,2476
連接器-塑膠材料,3010
連接器-塑膠材料,3665
連接器-塑膠材料,4755
連接器-塑膠材料,6151
連接器-塑膠材料,8240
連接器-連接器設計、組裝及製造,2317
連接器-連接器設計、組裝及製造,2352
連接器-連接器設計、組裝及製造,2392
連接器-連接器設計、組裝及製造,2459
連接器-連接器設計、組裝及製造,2460
連接器-連接器設計、組裝及製造,2462
連接器-連接器設計、組裝及製造,2483
連接器-連接器設計、組裝及製造,3003
連接器-連接器設計、組裝及製造,3011
連接器-連接器設計、組裝及製造,3021
連接器-連接器設計、組裝及製造,3023
連接器-連接器設計、組裝及製造,3114
連接器-連接器設計、組裝及製造,3217
連接器-連接器設計、組裝及製造,3322
連接器-連接器設計、組裝及製造,3338
連接器-連接器設計、組裝及製造,3419
連接器-連接器設計、組裝及製造,3432
連接器-連接器設計、組裝及製造,3492
連接器-連接器設計、組裝及製造,3501
連接器-連接器設計、組裝及製造,3511
連接器-連接器設計、組裝及製造,3520
連接器-連接器設計、組裝及製造,3526
連接器-連接器設計、組裝及製造,3533
連接器-連接器設計、組裝及製造,3597
連接器-連接器設計、組裝及製造,3605
連接器-連接器設計、組裝及製造,3646
連接器-連接器設計、組裝及製造,3665
連接器-連接器設計、組裝及製造,3689
連接器-連接器設計、組裝及製造,3710
連接器-連接器設計、組裝及製造,4943
連接器-連接器設計、組裝及製造,5398
連接器-連接器設計、組裝及製造,5457
連接器-連接器設計、組裝及製造,5460
連接器-連接器設計、組裝及製造,6115
連接器-連接器設計、組裝及製造,6126
連接器-連接器設計、組裝及製造,6133
連接器-連接器設計、組裝及製造,6158
連接器-連接器設計、組裝及製造,6165
連接器-連接器設計、組裝及製造,6185
連接器-連接器設計、組裝及製造,6197
連接器-連接器設計、組裝及製造,6205
連接器-連接器設計、組裝及製造,6217
連接器-連接器設計、組裝及製造,6279
連接器-連接器設計、組裝及製造,6290
連接器-連接器設計、組裝及製造,6418
連接器-連接器設計、組裝及製造,6835
連接器-連接器設計、組裝及製造,6913
連接器-連接器設計、組裝及製造,8103
連接器-連接器設計、組裝及製造,8147
連接器-金屬材料,1617
連接器-金屬材料,2476
連接器-金屬材料,3310
連接器-電鍍材料,2476
連接器-電鍍材料,8431
運動科技-健身器材,1598
運動科技-健身平台/APP,2324
運動科技-感測裝置,2340
運動科技-感測裝置,2459
運動科技-感測裝置,3227
運動科技-感測裝置,5493
運動科技-感測裝置,6204
運動科技-感測裝置,6679
運動科技-數位內容,2498
運動科技-數位內容,5348
運動科技-穿戴式裝置,2324
運動科技-穿戴式裝置,2357
運動科技-穿戴式裝置,2382
運動科技-穿戴式裝置,2392
運動科技-穿戴式裝置,2498
運動科技-穿戴式裝置,3481
運動科技-穿戴式裝置,5348
運動科技-穿戴式裝置,5457
運動科技-裝置/器材零組件,1593
運動科技-裝置/器材零組件,2459
運動科技-裝置/器材零組件,4558
運動科技-裝置/器材零組件,5348
運動科技-裝置/器材顯示器,2459
運動科技-軟體開發,2395
運動科技-軟體開發,5348
運動科技-通訊服務,5348
運動科技-運動服務/顧問,5348
運動科技-運動用品,2106
運動科技-運動用品,4401
運動科技-運動用品,5348
運動科技-運動用品,8071
運動科技-運動用品,8924
運動科技-運動行銷/媒體,5348
醫療器材-人工關節,4129
醫療器材-人工關節,5284
醫療器材-人工關節,5457
醫療器材-人工關節,6577
醫療器材-人工關節,6767
醫療器材-人工關節,6838
醫療器材-其他,2308
醫療器材-其他,3543
醫療器材-其他,4106
醫療器材-其他,4116
醫療器材-其他,4163
醫療器材-其他,4183
醫療器材-其他,4744
醫療器材-其他,5457
醫療器材-其他,6527
醫療器材-其他,6569
醫療器材-其他,6577
醫療器材-其他,6612
醫療器材-其他,6767
醫療器材-其他,6796
醫療器材-其他,6838
醫療器材-其他,8409
醫療器材-塑化材料,1593
醫療器材-塑化材料,2308
醫療器材-塑化材料,2459
醫療器材-塑化材料,2476
醫療器材-塑化材料,3010
醫療器材-塑化材料,3162
醫療器材-塑化材料,3303
醫療器材-塑化材料,3543
醫療器材-塑化材料,3665
醫療器材-塑化材料,4183
醫療器材-塑化材料,5356
醫療器材-塑化材料,6151
醫療器材-塑化材料,6275
醫療器材-塑化材料,6577
醫療器材-塑化材料,6838
醫療器材-塑化材料,6913
醫療器材-塑化材料,8109
醫療器材-生物檢測,1760
醫療器材-生物檢測,2301
醫療器材-生物檢測,2308
醫療器材-生物檢測,2465
醫療器材-生物檢測,3176
醫療器材-生物檢測,4131
醫療器材-生物檢測,4133
醫療器材-生物檢測,4160
醫療器材-生物檢測,4161
醫療器材-生物檢測,4171
醫療器材-生物檢測,4183
醫療器材-生物檢測,4188
醫療器材-生物檢測,4198
醫療器材-生物檢測,4737
醫療器材-生物檢測,5284
醫療器材-生物檢測,5457
醫療器材-生物檢測,6228
醫療器材-生物檢測,6577
醫療器材-生物檢測,6598
醫療器材-生物檢測,6645
醫療器材-生物檢測,6661
醫療器材-生物檢測,6662
醫療器材-生物檢測,6838
醫療器材-生物檢測,6841
醫療器材-生物檢測,6861
醫療器材-衛生用品,4161
醫療器材-衛生用品,4438
醫療器材-衛生用品,5284
醫療器材-衛生用品,5457
醫療器材-衛生用品,6504
醫療器材-衛生用品,6577
醫療器材-衛生用品,6838
醫療器材-衛生用品,8929
醫療器材-衛生用品,9919
醫療器材-醫療器材代理,1788
醫療器材-醫療器材代理,2308
醫療器材-醫療器材代理,2352
醫療器材-醫療器材代理,2371
醫療器材-醫療器材代理,3118
醫療器材-醫療器材代理,3218
醫療器材-醫療器材代理,3543
醫療器材-醫療器材代理,4104
醫療器材-醫療器材代理,4116
醫療器材-醫療器材代理,4138
醫療器材-醫療器材代理,4164
醫療器材-醫療器材代理,4175
醫療器材-醫療器材代理,4720
醫療器材-醫療器材代理,4745
醫療器材-醫療器材代理,5284
醫療器材-醫療器材代理,5398
醫療器材-醫療器材代理,6130
醫療器材-醫療器材代理,6637
醫療器材-醫療器材代理,6645
醫療器材-醫療器材代理,6661
醫療器材-醫療器材代理,6747
醫療器材-醫療器材代理,6838
醫療器材-醫療器材代理,8403
醫療器材-醫療器材代理,9917
醫療器材-醫療器材代理銷售及通路,2352
醫療器材-醫療器材代理銷售及通路,3543
醫療器材-醫療器材代理銷售及通路,4164
醫療器材-醫療器材代理銷售及通路,4175
醫療器材-醫療器材代理銷售及通路,5284
醫療器材-醫療器材代理銷售及通路,5398
醫療器材-醫療器材代理銷售及通路,6637
醫療器材-醫療器材代理銷售及通路,6838
醫療器材-醫療器材研發、設計、製造,5284
醫療器材-醫療器材研發、設計、製造,5457
醫療器材-醫療器材研發、設計、製造,6577
醫療器材-醫療器材研發、設計、製造,6838
醫療器材-醫療耗材,1733
醫療器材-醫療耗材,1760
醫療器材-醫療耗材,1783
醫療器材-醫療耗材,1786
醫療器材-醫療耗材,2301
醫療器材-醫療耗材,2352
醫療器材-醫療耗材,3543
醫療器材-醫療耗材,4107
醫療器材-醫療耗材,4126
醫療器材-醫療耗材,4155
醫療器材-醫療耗材,4161
醫療器材-醫療耗材,4183
醫療器材-醫療耗材,4728
醫療器材-醫療耗材,5284
醫療器材-醫療耗材,5398
醫療器材-醫療耗材,5457
醫療器材-醫療耗材,6499
醫療器材-醫療耗材,6504
醫療器材-醫療耗材,6577
醫療器材-醫療耗材,6612
醫療器材-醫療耗材,6645
醫療器材-醫療耗材,6649
醫療器材-醫療耗材,6661
醫療器材-醫療耗材,6733
醫療器材-醫療耗材,6762
醫療器材-醫療耗材,6838
醫療器材-醫療耗材,9919
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,2352
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,3218
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,3543
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,4104
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,4121
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,4138
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,4164
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,4175
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,4745
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,5284
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,5312
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,5398
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,6469
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,6598
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,6637
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,6838
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,6844
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,6929
醫療器材-醫療院所、醫療器材專賣店、藥局等通路,8403
醫療器材-金屬零件,1593
醫療器材-金屬零件,3162
醫療器材-金屬零件,3310
醫療器材-金屬零件,3543
醫療器材-金屬零件,3665
醫療器材-金屬零件,4183
醫療器材-金屬零件,5284
醫療器材-金屬零件,5288
醫療器材-金屬零件,5356
醫療器材-金屬零件,5460
醫療器材-金屬零件,6577
醫療器材-金屬零件,6838
醫療器材-金屬零件,6913
醫療器材-金屬零件,8109
醫療器材-隱型眼鏡、光學鏡片,1565
醫療器材-隱型眼鏡、光學鏡片,1813
醫療器材-隱型眼鏡、光學鏡片,4729
